accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means6,accY_means6,accZ_means6,accX_medians6,accY_medians6,accZ_medians6,accX_maxes6,accY_maxes6,accZ_maxes6,accX_mins6,accY_mins6,accZ_mins6,accX_variances6,accY_variances6,accZ_variances6,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,tags
0.9723073,0.358097393,9.56606045,0.972004,0.359115,9.56682,1.00073,0.383056,9.59794,0.938487,0.327992,9.53809,7.32E-05,7.16E-05,8.30E-05,0.989507561,0.364965111,9.566571308,0.976792,0.361509,9.56682,1.7022,0.536278,9.62188,0.92891,0.325597,9.42317,0.005804696,0.000398474,0.000204604,1.055465246,0.382761358,9.556438573,0.976792,0.363903,9.56442,1.7022,0.541066,9.62188,0.92891,0.325597,9.42317,0.024882587,0.001970479,0.000583744,1
0.969761628,0.358105365,9.56627205,0.96961,0.359115,9.56682,0.993551,0.387844,9.59076,0.92891,0.33278,9.54288,7.27E-05,7.93E-05,8.26E-05,0.972037999,0.358615431,9.56879715,0.972004,0.359115,9.56921,1.02228,0.39742,9.60752,0.92891,0.325597,9.5357,0.000126928,9.86E-05,9.07E-05,1.017070646,0.371475983,9.561258318,0.972004,0.359115,9.56682,1.7022,0.541066,9.62188,0.924122,0.313627,9.42317,0.015940318,0.001282989,0.000396343,1
0.967056313,0.356002548,9.573187067,0.967216,0.356721,9.572805,0.993551,0.387844,9.59794,0.938487,0.327992,9.54527,7.74E-05,8.11E-05,8.39E-05,0.968236058,0.356691508,9.568142044,0.967216,0.356721,9.56921,1.00552,0.387844,9.60034,0.92891,0.327992,9.5357,0.000104425,8.32E-05,9.47E-05,0.977938656,0.359968354,9.565783578,0.96961,0.356721,9.56682,1.7022,0.536278,9.62188,0.924122,0.313627,9.42317,0.003715605,0.000311051,0.000162599,1
0.962774895,0.353947582,9.570449717,0.962428,0.354327,9.56921,0.995945,0.378268,9.60034,0.933698,0.327992,9.54527,8.25E-05,8.41E-05,8.72E-05,0.965657099,0.355293616,9.567210297,0.964822,0.354327,9.56682,1.00073,0.387844,9.60034,0.924122,0.313627,9.53091,9.75E-05,8.64E-05,9.69E-05,0.966842432,0.355675735,9.566152242,0.967216,0.354327,9.56682,1.02228,0.39742,9.60752,0.924122,0.313627,9.53091,0.000147775,0.000106792,9.90E-05,1
0.96127861,0.35438252,9.563670183,0.962428,0.354327,9.56442,0.986369,0.383056,9.59315,0.933698,0.330386,9.5357,7.56E-05,8.01E-05,9.10E-05,0.963193188,0.354000131,9.566311175,0.962428,0.354327,9.56682,1.00073,0.387844,9.60034,0.924122,0.313627,9.53091,9.32E-05,8.93E-05,0.000102409,0.963752058,0.353974326,9.565415628,0.962428,0.354327,9.56442,1.00552,0.387844,9.60034,0.857087,0.308839,9.53091,0.000127854,9.54E-05,0.000101911,1
0.96076385,0.351226285,9.563622317,0.960034,0.351933,9.56442,1.00073,0.375874,9.58836,0.924122,0.313627,9.53091,8.98E-05,8.71E-05,8.08E-05,0.96100459,0.352502482,9.56539605,0.960034,0.351933,9.56442,1.00073,0.387844,9.60034,0.924122,0.313627,9.53091,8.77E-05,8.87E-05,0.000106567,0.960446613,0.352515518,9.56446913,0.960034,0.351933,9.56442,1.1372,0.387844,9.60273,0.83554,0.308839,9.48542,0.000151864,9.90E-05,0.000104338,1
0.957523833,0.350336488,9.560665717,0.95764,0.349538,9.55964,0.98158,0.380662,9.59076,0.938487,0.323203,9.5357,6.16E-05,8.26E-05,7.92E-05,0.958692956,0.351320719,9.563237319,0.95764,0.351933,9.56442,1.00313,0.383056,9.60034,0.857087,0.308839,9.53091,9.05E-05,8.87E-05,9.74E-05,0.957240118,0.351169629,9.563730945,0.95764,0.351933,9.56442,1.1372,0.387844,9.60273,0.83554,0.308839,9.48542,0.000167943,0.000101372,0.000107873,1
0.956630037,0.349119467,9.5607813,0.95764,0.349538,9.56203,0.988763,0.380662,9.58597,0.931304,0.320809,9.53091,6.86E-05,8.23E-05,8.20E-05,0.955427665,0.349833715,9.561453669,0.955245,0.349538,9.56203,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.000130945,9.25E-05,8.92E-05,0.954461366,0.349777853,9.563015893,0.955245,0.349538,9.56203,1.1372,0.387844,9.60273,0.83554,0.308839,9.48542,0.000166504,9.93E-05,0.000109168,2
0.95318651,0.348911972,9.560234683,0.952851,0.349538,9.55964,1.00313,0.375874,9.58836,0.857087,0.308839,9.5333,0.000101778,8.87E-05,9.10E-05,0.951921623,0.348209712,9.560621739,0.952851,0.347144,9.55964,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.000150315,9.13E-05,8.93E-05,0.95176002,0.3485397,9.561583413,0.952851,0.349538,9.56203,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.000164202,9.79E-05,9.88E-05,2
0.943183148,0.34502556,9.559747817,0.943275,0.34475,9.55964,1.1372,0.383056,9.60273,0.83554,0.313627,9.48542,0.000165467,8.74E-05,9.68E-05,0.948789998,0.347036598,9.559871608,0.948063,0.347144,9.55964,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.00013887,8.95E-05,8.84E-05,0.949339577,0.347493877,9.560270222,0.948063,0.347144,9.55964,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.000162253,9.64E-05,8.99E-05,2
0.940242357,0.3446385,9.5586786,0.940881,0.34475,9.55724,0.964822,0.371085,9.59076,0.912152,0.316021,9.52851,6.92E-05,8.24E-05,9.28E-05,0.945876503,0.345917355,9.559571033,0.945669,0.347144,9.55964,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.000133162,8.85E-05,8.97E-05,1.004205938,0.373059653,9.550224193,0.948063,0.347144,9.55964,2.16427,1.04383,9.60273,0.83554,0.277715,9.30107,0.053402337,0.013425421,0.001649035,2
0.941974103,0.344187603,9.559121533,0.940881,0.34475,9.55964,0.964822,0.368691,9.58358,0.91694,0.318415,9.52851,5.92E-05,7.74E-05,8.59E-05,0.942866574,0.344979001,9.558993783,0.943275,0.34475,9.55964,1.1372,0.383056,9.60273,0.83554,0.308839,9.48542,0.000113784,8.71E-05,8.89E-05,1.123108481,0.44036016,9.527666615,0.948063,0.347144,9.55724,2.22651,1.09889,9.60273,0.83554,0.277715,9.26995,0.170648784,0.051642302,0.005664614,2
0.94004286,0.343621027,9.558862267,0.940881,0.34475,9.55964,0.974398,0.373479,9.58358,0.912152,0.318415,9.52612,7.81E-05,8.36E-05,8.70E-05,1.035659191,0.388500386,9.542822986,0.940881,0.34475,9.55724,2.16427,1.04383,9.60273,0.83554,0.277715,9.30107,0.086481423,0.021724689,0.002555089,1.245915748,0.514074411,9.504164597,0.948063,0.349538,9.55485,2.22651,1.12283,9.60273,0.83554,0.277715,9.26995,0.265730004,0.08728655,0.009086138,2
0.938570463,0.343489343,9.5573178,0.938487,0.342356,9.55724,0.964822,0.368691,9.58118,0.909757,0.320809,9.5333,6.90E-05,8.38E-05,7.54E-05,1.236760213,0.501701352,9.505872772,0.943275,0.347144,9.55485,2.22651,1.09889,9.59076,0.904969,0.277715,9.26995,0.252057753,0.076611204,0.008196115,1.369234974,0.589476153,9.480754365,0.950457,0.351933,9.55245,2.22651,1.1372,9.60273,0.83554,0.277715,9.26995,0.33126134,0.113588112,0.011368742,2
1.509942213,0.610040282,9.4632099,1.76445,0.539869,9.438735,2.16427,1.04383,9.59076,0.904969,0.277715,9.30107,0.248772657,0.071118938,0.00729219,1.444319237,0.625508102,9.467033928,0.950457,0.354327,9.54767,2.22651,1.12283,9.59076,0.904969,0.277715,9.26995,0.344397205,0.114381823,0.011636821,1.49314353,0.665834347,9.45738563,0.952851,0.356721,9.54527,2.22651,1.14677,9.60273,0.83554,0.277715,9.26995,0.366340076,0.129331206,0.01256915,2
2.149789283,1.024231357,9.338046533,2.17145,1.04862,9.33459,2.22651,1.09889,9.47824,2.00147,0.790053,9.26995,0.00326834,0.003944344,0.000479178,1.652293937,0.751999649,9.428293503,2.02301,0.931304,9.3705,2.22651,1.1372,9.59076,0.904969,0.277715,9.26995,0.351719207,0.123223241,0.012006508,1.621903725,0.742906783,9.43287529,2.02301,0.931304,9.3705,2.3534,1.16832,9.59076,0.904969,0.277715,9.26037,0.37407468,0.133408819,0.012969831,2
2.1855965,1.087479,9.325645533,2.18581,1.08692,9.32502,2.21694,1.12283,9.35135,2.15948,1.0534,9.29628,6.91E-05,0.000145179,8.86E-05,1.860998804,0.88014513,9.389574347,2.17863,1.07495,9.33459,2.22651,1.14677,9.59076,0.904969,0.277715,9.26995,0.272183878,0.100666047,0.009391349,1.751355809,0.822664215,9.408129068,2.17863,1.07016,9.33459,2.3534,1.1779,9.59076,0.904969,0.277715,9.26037,0.348407101,0.127133164,0.012255009,2
2.1898223,1.103136883,9.326678983,2.1906,1.10368,9.32741,2.21454,1.1372,9.35614,2.16187,1.06298,9.30347,7.57E-05,0.000123916,8.89E-05,2.076367911,1.008855226,9.349128783,2.18581,1.09171,9.3298,2.3534,1.16832,9.59076,0.904969,0.277715,9.26037,0.106992565,0.045447573,0.004023135,1.881038147,0.902961916,9.383147045,2.18581,1.09171,9.3298,2.3534,1.18747,9.59076,0.904969,0.277715,9.26037,0.289844988,0.108327671,0.010328993,2
2.192272067,1.112493917,9.326547333,2.19299,1.11326,9.32741,2.21454,1.14677,9.35853,2.16905,1.07256,9.28671,7.02E-05,0.000122708,9.14E-05,2.197171408,1.097550648,9.323796531,2.19299,1.10607,9.32262,2.3534,1.1779,9.47824,2.00147,0.790053,9.26037,0.001698658,0.002210585,0.000253329,2.010516188,0.983687363,9.358580402,2.19299,1.10607,9.32502,2.3534,1.24493,9.59076,0.904969,0.277715,9.26037,0.197042359,0.076675749,0.007129091,2
2.2307851,1.115749917,9.314644417,2.2313,1.12044,9.31544,2.3534,1.16832,9.35614,2.17145,1.03186,9.26037,0.00163428,0.000753659,0.000213693,2.212006108,1.118039525,9.319005658,2.20018,1.11565,9.32023,2.3534,1.18747,9.35853,2.15948,1.03186,9.26037,0.000884161,0.000676756,0.000168727,2.140635021,1.065328949,9.333999423,2.20018,1.11565,9.32023,2.3534,1.24493,9.59076,0.904969,0.277715,9.26037,0.070438451,0.032125631,0.002797515,2
2.2347632,1.142212817,9.311216383,2.23369,1.14199,9.31065,2.25764,1.1779,9.34417,2.20736,1.10847,9.28432,8.01E-05,0.000121122,9.51E-05,2.220210569,1.128605608,9.316930708,2.22651,1.13241,9.31783,2.3534,1.24493,9.36571,2.12596,1.03186,9.26037,0.000802557,0.000595662,0.000166456,2.213553657,1.120515724,9.319041915,2.22651,1.13241,9.31783,2.3534,1.24493,9.47824,2.00147,0.790053,9.26037,0.001473238,0.002190272,0.000228233,2
2.238797483,1.147164617,9.3093013,2.23609,1.14917,9.31065,2.31031,1.18747,9.34177,2.19778,1.08931,9.27474,0.000210365,0.000170569,0.00010174,2.228533319,1.138066994,9.314402214,2.23369,1.14199,9.31304,2.3534,1.24493,9.36571,2.12596,1.03186,9.26037,0.000641321,0.000559182,0.000149276,2.22249039,1.134383542,9.316366102,2.2313,1.14199,9.31544,2.3534,1.24493,9.36571,2.12596,1.03186,9.26037,0.000733409,0.000868777,0.000153326,2
2.234823267,1.1508755,9.313195833,2.23369,1.15156,9.31304,2.30791,1.24493,9.36571,2.12596,1.04862,9.27713,0.000160441,0.000184412,0.000111231,2.236342736,1.146302681,9.312250128,2.23609,1.14917,9.31304,2.3534,1.24493,9.36571,2.12596,1.03186,9.26037,0.000378906,0.000475444,0.000123181,2.227956113,1.142206688,9.31464586,2.23369,1.14917,9.31424,2.3534,1.24493,9.36571,2.12596,1.03186,9.26037,0.00059909,0.00068266,0.000147991,2
2.2397588,1.1599052,9.311508017,2.23848,1.15994,9.31065,2.26242,1.19705,9.33938,2.21454,1.13001,9.28192,6.55E-05,0.000111177,8.98E-05,2.237737989,1.154162617,9.311690792,2.23848,1.15396,9.31065,2.31031,1.24493,9.36571,2.12596,1.04862,9.27474,0.00011361,0.000198846,0.00010352,2.236868548,1.145184528,9.312198638,2.23609,1.15156,9.31304,2.36537,1.31915,9.39205,2.12596,0.98158,9.21489,0.000873763,0.000750522,0.000163842,2
2.239128567,1.161908033,9.313634817,2.23848,1.16114,9.31304,2.26242,1.19466,9.34417,2.21454,1.13241,9.27953,6.47E-05,0.000112946,0.000109583,2.238653078,1.158078892,9.311228581,2.23848,1.15874,9.31065,2.31031,1.24493,9.36571,2.12596,1.04862,9.27474,0.000110742,0.000180902,0.000103878,2.246675968,1.151935472,9.308940188,2.24088,1.15635,9.31065,2.36537,1.31915,9.39205,2.12596,0.98158,9.21489,0.00088375,0.000747227,0.000165488,2
2.239156617,1.162909533,9.3112884,2.23848,1.16353,9.31065,2.26721,1.19466,9.34177,2.20736,1.12283,9.27953,7.50E-05,0.000121838,0.000102257,2.245344606,1.155704003,9.310046158,2.23848,1.15874,9.31065,2.36537,1.31915,9.39205,2.12596,0.98158,9.21489,0.000713442,0.000621186,0.000148043,2.251922652,1.159068258,9.307064352,2.24088,1.16114,9.30826,2.36537,1.31915,9.39205,2.12596,0.98158,9.21489,0.000808528,0.000626991,0.000162948,2
2.240253733,1.165710467,9.308443117,2.24088,1.16593,9.30826,2.26482,1.19466,9.34177,2.21933,1.13241,9.27953,7.05E-05,0.000114946,8.82E-05,2.254598439,1.160558644,9.306840658,2.24327,1.16353,9.30826,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000963718,0.000728426,0.000175261,2.256666973,1.163713573,9.30576992,2.24566,1.16353,9.30586,2.36537,1.31915,9.39205,2.12596,0.98158,9.21489,0.000847426,0.000666319,0.000167336,2
2.27894665,1.132915283,9.302206767,2.25764,1.14199,9.30107,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.002474444,0.002334902,0.000297694,2.261847294,1.165087408,9.304236997,2.24806,1.16832,9.30347,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.001012004,0.000828824,0.000184115,2.260908118,1.167941103,9.30472565,2.25045,1.16832,9.304665,2.36537,1.31915,9.39205,2.12596,0.98158,9.21489,0.000843389,0.000683199,0.000169553,2
2.290346267,1.18000335,9.293962833,2.28636,1.18508,9.29389,2.36298,1.2162,9.32262,2.25764,1.08931,9.26037,0.000261192,0.000402298,8.74E-05,2.269026936,1.169547064,9.301676539,2.27439,1.17311,9.30107,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000944626,0.000904138,0.000166453,2.265642835,1.172091238,9.303174613,2.272,1.1755,9.30347,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000788737,0.000691503,0.000162877,2
2.283251933,1.187077783,9.29588605,2.28397,1.18747,9.29628,2.30791,1.21381,9.32502,2.26003,1.15396,9.26756,6.96E-05,0.000133654,8.54E-05,2.276035656,1.173968794,9.299604906,2.27918,1.18029,9.29868,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000770094,0.000944568,0.000147624,2.269879213,1.175454145,9.301665075,2.27679,1.18029,9.30107,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000730334,0.000712275,0.000158016,2
2.282206417,1.188665967,9.298272067,2.28158,1.18747,9.29868,2.30312,1.22338,9.32741,2.25764,1.14917,9.26277,7.15E-05,0.000138235,9.57E-05,2.283021772,1.178413192,9.297811964,2.28397,1.18508,9.29628,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000513417,0.000973056,0.000132409,2.27420615,1.178683793,9.299883403,2.27918,1.18268,9.29868,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000633883,0.000721331,0.000143481,2
2.281208933,1.189439917,9.2988586,2.28158,1.18987,9.29868,2.30552,1.22099,9.32502,2.25524,1.15156,9.26516,6.66E-05,0.00013001,9.95E-05,2.283551094,1.188516356,9.296846275,2.28397,1.18987,9.29628,2.36298,1.22817,9.33459,2.25045,1.08931,9.26037,0.000108555,0.00019544,9.36E-05,2.278408182,1.182051512,9.29842456,2.28158,1.18747,9.29868,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000497586,0.000716469,0.000128845,2
2.282170433,1.19237685,9.297685467,2.28158,1.19226,9.29868,2.30791,1.22817,9.33459,2.25045,1.16114,9.26995,6.64E-05,0.000133717,9.07E-05,2.282226372,1.190883217,9.297155486,2.28158,1.19226,9.29628,2.3127,1.22817,9.33459,2.25045,1.14917,9.26277,6.86E-05,0.000139454,9.53E-05,2.282785402,1.185103217,9.29744257,2.28158,1.18987,9.29628,2.36537,1.31915,9.39205,2.17384,0.98158,9.21489,0.000336491,0.000704808,0.000119389,2
2.282122583,1.193534267,9.296412633,2.28158,1.19466,9.29628,2.30552,1.22578,9.32741,2.26003,1.15156,9.26756,5.94E-05,0.000120667,8.77E-05,2.281880539,1.192468039,9.297291139,2.28158,1.19226,9.29628,2.3127,1.22817,9.33459,2.25045,1.14917,9.26277,6.83E-05,0.000136836,9.70E-05,2.283433782,1.19152182,9.297345973,2.28397,1.19226,9.29628,2.36298,1.23536,9.33459,2.25045,1.08931,9.26037,9.45E-05,0.000186208,0.000101559,2
2.282397933,1.194204517,9.2958181,2.28158,1.19466,9.29628,2.3127,1.22338,9.32741,2.25524,1.15635,9.26516,7.64E-05,0.000139764,0.000105084,2.282183792,1.193728297,9.297349664,2.28158,1.19466,9.29628,2.31509,1.23536,9.33459,2.25045,1.14438,9.26516,6.97E-05,0.000138422,9.84E-05,2.283006025,1.193336552,9.298829137,2.28397,1.19466,9.29868,2.31509,1.23536,9.34417,2.25045,1.14438,9.26037,7.11E-05,0.000145904,0.000118884,2
2.281176933,1.196586717,9.296699967,2.28158,1.19705,9.29628,2.3127,1.22817,9.32502,2.25764,1.17071,9.26756,6.87E-05,0.000114942,9.71E-05,2.282887378,1.195005197,9.297746697,2.28158,1.19466,9.29868,2.31509,1.23536,9.33459,2.25045,1.14438,9.26037,7.01E-05,0.000136903,0.000105095,2.283272148,1.19440596,9.299243295,2.28397,1.19466,9.29868,2.31509,1.23536,9.34417,2.25045,1.14438,9.26037,7.16E-05,0.000141653,0.000119236,2
2.284025933,1.196227517,9.298623217,2.28397,1.19705,9.29868,2.31509,1.23536,9.32741,2.25524,1.14438,9.26756,7.56E-05,0.000157632,0.000103686,2.283537089,1.1959675,9.299598197,2.28397,1.19705,9.29868,2.31509,1.23536,9.34417,2.25524,1.14438,9.26037,7.18E-05,0.000134278,0.00013406,2.283716632,1.195390358,9.29959442,2.28397,1.19466,9.29868,2.31509,1.23536,9.34417,2.25045,1.14438,9.26037,7.23E-05,0.000136021,0.000119619,2
2.28543045,1.197101317,9.3012408,2.28397,1.19705,9.30107,2.31031,1.23536,9.3298,2.26242,1.15874,9.26037,6.24E-05,0.00013771,0.000127507,2.284168853,1.196673767,9.300200697,2.28397,1.19705,9.29868,2.31509,1.23536,9.34417,2.25524,1.14438,9.26037,7.34E-05,0.000133568,0.000133724,2.284227345,1.196508035,9.299677812,2.28397,1.19705,9.29868,2.31509,1.23536,9.34417,2.25045,1.14438,9.26037,7.23E-05,0.000132792,0.000119879,2
2.2860687,1.198150667,9.308794467,2.28636,1.19944,9.30826,2.30791,1.23296,9.34417,2.25524,1.16114,9.26756,6.97E-05,0.000120519,0.000163066,2.284877739,1.197391339,9.3011949,2.28397,1.19705,9.30107,2.31509,1.23536,9.34417,2.25524,1.14438,9.26037,7.23E-05,0.000127258,0.000128314,2.284557732,1.197352767,9.299618365,2.28397,1.19705,9.29868,2.31509,1.24254,9.34417,2.25524,1.14438,9.26037,7.18E-05,0.000132156,0.000120777,1
2.285913167,1.197771867,9.300027633,2.28636,1.19705,9.29868,2.30791,1.23057,9.3298,2.26003,1.16114,9.27474,6.76E-05,0.000122069,9.79E-05,2.285734261,1.198063,9.301693658,2.28636,1.19944,9.30107,2.31509,1.23536,9.34417,2.25524,1.14438,9.26037,6.96E-05,0.00012899,0.000126002,2.285001427,1.198253348,9.29930715,2.28397,1.19944,9.29868,2.31509,1.24254,9.34417,2.25524,1.14438,9.26037,7.22E-05,0.000133474,0.000124538,1
2.28665125,1.19850995,9.301783317,2.28636,1.19944,9.30107,2.31031,1.22817,9.33459,2.25524,1.17311,9.27234,7.01E-05,0.000107673,9.52E-05,2.285975656,1.198829108,9.301438289,2.28636,1.19944,9.30107,2.3127,1.24254,9.34417,2.25524,1.15874,9.26037,6.73E-05,0.000125002,0.000126781,2.28550219,1.199221775,9.299174285,2.28636,1.19944,9.29868,2.31509,1.24254,9.34417,2.25524,1.14438,9.26037,7.08E-05,0.000132173,0.000124473,1
2.286316067,1.200616683,9.299692517,2.28636,1.19944,9.30107,2.3127,1.23296,9.32741,2.26482,1.16832,9.26995,6.83E-05,0.000118288,0.000102719,2.286163836,1.199735569,9.300114903,2.28636,1.19944,9.29868,2.31509,1.24254,9.34417,2.25524,1.16114,9.26516,6.81E-05,0.000124635,0.000130934,2.286067985,1.20008486,9.298818778,2.28636,1.19944,9.29868,2.31509,1.24254,9.34417,2.25524,1.14438,9.25798,6.87E-05,0.000135258,0.000127289,1
2.2854743,1.200824167,9.297091,2.28636,1.20184,9.29628,2.31031,1.24254,9.32741,2.25764,1.16114,9.26516,6.49E-05,0.000132936,9.70E-05,2.286386647,1.200691922,9.297730733,2.28636,1.20064,9.29868,2.31509,1.24254,9.33459,2.25524,1.16114,9.26037,6.77E-05,0.000126213,0.000106397,2.293696378,1.200105999,9.29617371,2.28636,1.20184,9.29868,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.004429996,0.001987103,0.000652508,1
2.286559533,1.202540083,9.293300483,2.28636,1.20184,9.29389,2.31509,1.23296,9.32262,2.26242,1.17071,9.26756,6.73E-05,0.000129643,9.67E-05,2.286540267,1.201932872,9.296583611,2.28636,1.20184,9.29628,2.31509,1.24254,9.33459,2.25524,1.16114,9.25798,6.77E-05,0.000127028,0.000107446,2.345778007,1.198766506,9.2815498,2.28876,1.19944,9.29628,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.028132017,0.00202251,0.002443126,1
2.287405567,1.203888783,9.29448945,2.28636,1.20423,9.29389,2.31031,1.23296,9.32262,2.26242,1.17071,9.26037,6.63E-05,0.000120734,9.36E-05,2.298816703,1.201587699,9.291648481,2.28636,1.20184,9.29389,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.007273553,0.003225319,0.000948088,2.393499607,1.195408794,9.26754677,2.28876,1.19944,9.29389,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.042931322,0.002125997,0.003437097,1
2.286834883,1.205217567,9.2931449,2.28636,1.20663,9.29389,2.30791,1.23536,9.32502,2.26242,1.17071,9.25798,6.75E-05,0.000124247,9.63E-05,2.385471814,1.198769315,9.267533344,2.28876,1.20184,9.2915,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.042905866,0.003292432,0.00349564,2.440640252,1.191282958,9.254567257,2.29115,1.19705,9.2891,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.052789474,0.002255422,0.004108797,1
2.360309867,1.196438908,9.272172533,2.29115,1.20423,9.2915,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.038820347,0.018705498,0.00472268,2.465106881,1.192727546,9.246145539,2.29355,1.19705,9.28671,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.058692363,0.003444536,0.004516527,2.487215887,1.186697084,9.242002738,2.29594,1.19226,9.28432,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.057969989,0.002376064,0.004343717,1
2.806246733,1.183706383,9.1550017,2.82504,1.18268,9.15264,2.89207,1.25451,9.27953,2.66942,1.14199,9.11673,0.001530937,0.000249933,0.000265657,2.543566894,1.185056449,9.225634208,2.73885,1.18987,9.18616,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.061454956,0.00357983,0.004683506,2.533801513,1.181699021,9.229751005,2.732865,1.18508,9.19334,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.058784651,0.002459093,0.004279585,1
2.7632847,1.16457355,9.168764167,2.76279,1.16353,9.1694,2.78673,1.19944,9.19813,2.73167,1.1372,9.14067,6.50E-05,9.91E-05,8.35E-05,2.621067233,1.176516854,9.205908989,2.75321,1.17071,9.17658,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.05177975,0.003616707,0.003913575,2.579712757,1.176550949,9.217894693,2.74603,1.17071,9.18137,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.054954596,0.002496143,0.003948002,1
2.757319617,1.1565135,9.1702325,2.758,1.15635,9.1694,2.78194,1.18987,9.19573,2.73406,1.12762,9.14546,6.50E-05,7.90E-05,8.34E-05,2.698623475,1.167419935,9.186580703,2.75561,1.16114,9.17419,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.030006128,0.003502828,0.002407451,2.624944053,1.171016621,9.206468523,2.74603,1.16114,9.17898,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.046846768,0.002479206,0.00339902,1
2.7524076,1.152651217,9.176138133,2.75321,1.15156,9.17658,2.78194,1.18268,9.20531,2.7197,1.11804,9.13828,7.32E-05,8.40E-05,0.00010096,2.762669619,1.159570692,9.170973261,2.75561,1.15635,9.17179,2.89207,1.25451,9.27953,2.66942,1.11565,9.11673,0.000727079,0.00025655,0.000183609,2.670135035,1.165513411,9.194660497,2.74843,1.15874,9.17658,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.034717056,0.002386663,0.002574088,1
2.752172333,1.15063605,9.177175183,2.75321,1.15156,9.17658,2.77715,1.18029,9.2101,2.72688,1.12762,9.15264,7.46E-05,9.16E-05,8.80E-05,2.751440581,1.153485761,9.174979442,2.75321,1.15396,9.17419,2.78673,1.19944,9.2101,2.71491,1.11326,9.13828,0.000135332,0.000119687,0.000106571,2.715441788,1.159501858,9.182816568,2.74843,1.15396,9.17419,3.30864,2.01583,9.4926,2.12117,0.368691,8.81268,0.018456628,0.002229746,0.001502544,1
2.744586733,1.14934345,9.178527883,2.74364,1.14917,9.17898,2.77715,1.18029,9.20531,2.7173,1.11565,9.14785,8.52E-05,8.72E-05,9.83E-05,2.747445694,1.150866283,9.176253611,2.74843,1.15156,9.17658,2.78194,1.18987,9.2101,2.71491,1.11326,9.13828,0.000120175,9.40E-05,9.89E-05,2.753247383,1.154311105,9.173171628,2.74843,1.15156,9.17419,2.89207,1.25451,9.27953,2.66942,1.11326,9.11673,0.000596168,0.000228994,0.000152236,1
2.7388725,1.1471968,9.179038783,2.73885,1.14677,9.17898,2.76758,1.17071,9.20531,2.71491,1.11326,9.14785,6.82E-05,8.03E-05,8.96E-05,2.744542828,1.148964372,9.176999131,2.74364,1.14917,9.17658,2.78194,1.18268,9.2101,2.71251,1.11326,9.13828,0.000105632,9.02E-05,9.32E-05,2.746291705,1.150525655,9.175144823,2.74603,1.14917,9.17419,2.78673,1.19944,9.2101,2.71251,1.11326,9.13828,0.000147855,0.000118659,9.64E-05,1
2.739315383,1.148856683,9.176409183,2.73885,1.14917,9.17658,2.76758,1.18268,9.20531,2.71491,1.12283,9.14785,6.31E-05,8.78E-05,8.40E-05,2.742202531,1.147611067,9.176929964,2.74124,1.14677,9.17658,2.77715,1.18268,9.2101,2.71251,1.11326,9.14785,9.51E-05,8.87E-05,8.97E-05,2.743538042,1.148831848,9.175691483,2.74364,1.14917,9.17658,2.78194,1.18987,9.2101,2.71012,1.11326,9.13828,0.000122909,9.48E-05,9.25E-05,1
