accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means6,accY_means6,accZ_means6,accX_medians6,accY_medians6,accZ_medians6,accX_maxes6,accY_maxes6,accZ_maxes6,accX_mins6,accY_mins6,accZ_mins6,accX_variances6,accY_variances6,accZ_variances6,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,tags,
1.518308833,-0.037411803,9.495458583,1.51786,-0.0383056,9.495,1.56095,-0.0023941,9.52133,1.49392,-0.0694289,9.46627,7.90E-05,8.79E-05,8.57E-05,1.476151078,-0.031687908,9.503352197,1.51068,-0.0359115,9.49978,1.97274,0.34475,9.86369,0.986369,-0.481214,9.04251,0.007373727,0.001003613,0.000760022,1.796664484,0.380684749,9.086300269,1.49631,-0.0263351,9.50457,19.8782,7.93644,11.2403,-4.60864,-4.2998,-0.610495,2.359582101,2.083529943,2.524231651,1,
1.523875067,-0.037699094,9.493830283,1.52504,-0.0383056,9.4926,1.60165,0.0143646,9.53091,1.42449,-0.10534,9.46387,0.000137827,0.000112218,9.92E-05,1.433486238,-0.020542709,9.510374275,1.50828,-0.0335174,9.49978,2.54972,1.00792,9.77989,0.258563,-1.41252,9.31065,0.024770402,0.003739195,0.000955388,1.734722636,0.350717508,9.132095302,1.46279,-0.0215469,9.50697,19.8782,7.93644,11.2403,-4.60864,-4.2998,-0.610495,2.158218926,1.883257129,2.290655545,1,
1.453816233,-0.033305918,9.511087783,1.52025,-0.0383056,9.50457,1.72375,0.19871,9.66498,1.07495,-0.313627,9.38966,0.013727782,0.001389833,0.000720647,1.37887557,-0.004179038,9.518361297,1.50828,-0.0311233,9.50457,2.54972,1.00792,9.77989,0.258563,-1.41252,9.31065,0.036207722,0.004890147,0.001154674,1.348023396,0.009636246,9.522030182,1.43646,-0.0215469,9.51415,2.54972,1.00792,9.86369,0.258563,-1.41252,9.04251,0.031383051,0.004725392,0.001159048,1,
1.127381092,0.052734034,9.560957117,1.11804,0.0574584,9.56203,2.54972,1.00792,9.77989,0.258563,-1.41252,9.31065,0.017498649,0.013931038,0.001193753,1.323565246,0.015888172,9.526173492,1.26169,-0.0023941,9.53091,2.54972,1.00792,9.77989,0.258563,-1.41252,9.31065,0.037245623,0.005528646,0.001133694,1.324122316,0.017407094,9.524747123,1.26169,0.0047882,9.52851,2.54972,1.00792,9.77989,0.258563,-1.41252,9.31065,0.033408353,0.004598748,0.000946851,1,
1.140764247,0.069999479,9.551456583,1.15874,0.071823,9.55006,1.35027,0.227439,9.61949,0.909757,-0.0383056,9.45669,0.002722513,0.000696961,0.000198604,1.266836465,0.035914148,9.53418445,1.18029,0.0622466,9.54288,2.54972,1.00792,9.77989,0.258563,-1.41252,9.31065,0.031251754,0.005404996,0.000964199,1.289589034,0.02632791,9.52925683,1.18268,0.0526702,9.53809,2.54972,1.00792,9.77989,0.258563,-1.41252,9.31065,0.034117044,0.004478102,0.00092093,1,
1.177246002,0.081012333,9.5442506,1.1779,0.0813994,9.54288,1.45082,0.217863,9.60512,0.799629,-0.0430938,9.47345,0.000976255,0.000312911,0.000113413,1.203583843,0.052792552,9.542878414,1.17311,0.0694289,9.54527,2.54972,1.00792,9.77989,0.258563,-1.41252,9.31065,0.018873373,0.004419913,0.000655718,1.250548479,0.036510017,9.534475613,1.17311,0.0598525,9.54288,2.54972,1.00792,9.77989,0.258563,-1.41252,9.31065,0.030694165,0.004073315,0.000831003,1,
1.17793615,0.082744057,9.543524333,1.1779,0.0837935,9.54288,1.24972,0.126887,9.574,1.13001,0.0359115,9.51415,0.000152104,0.000123683,9.64E-05,1.148463709,0.068514473,9.549135703,1.15396,0.0694289,9.54767,2.54972,1.00792,9.77989,0.258563,-1.41252,9.31065,0.004208608,0.002731867,0.000347784,1.212674312,0.048436622,9.539873082,1.16353,0.0646407,9.54527,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.024268476,0.003840418,0.000720888,1,
1.144359333,0.063571329,9.545994067,1.13959,0.0622466,9.54527,1.31675,0.181951,9.64822,0.909757,-0.14604,9.48302,0.000963109,0.000567394,0.000191493,1.147017261,0.070130492,9.547237061,1.14438,0.0694289,9.54767,1.45082,0.227439,9.64822,0.799629,-0.14604,9.45669,0.0013831,0.00039016,0.000135552,1.17321964,0.060071149,9.54565366,1.14199,0.0694289,9.54767,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.013732505,0.003055432,0.000490739,1,
1.123095433,0.061025608,9.548631517,1.12283,0.0598525,9.54767,1.21381,0.107734,9.58118,1.07974,0.0167587,9.51894,0.000108171,9.04E-05,8.50E-05,1.146817748,0.072106287,9.546899842,1.14199,0.0694289,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.002525786,0.000724946,0.000195997,1.140574897,0.071366511,9.549464273,1.1348,0.071823,9.55006,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.003642239,0.001963525,0.000294792,1,
1.1187024,0.062430147,9.549565267,1.11804,0.0622466,9.55006,1.16593,0.14604,9.58358,1.07974,0.0359115,9.52133,9.26E-05,8.93E-05,8.00E-05,1.138831471,0.071711927,9.548130753,1.13241,0.0694289,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.002239741,0.000687265,0.000197124,1.140074908,0.074075036,9.548171452,1.13241,0.0742171,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001917649,0.000545452,0.000168763,1,
1.139567167,0.081854246,9.549433267,1.14677,0.0766112,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.009571975,0.002594275,0.000575462,1.13040358,0.071195868,9.549075683,1.12762,0.0694289,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001928352,0.000670318,0.000191468,1.137780951,0.074970828,9.548007843,1.13001,0.0742171,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001725264,0.000495701,0.000160134,1,
1.129328345,0.078646173,9.551636067,1.13001,0.0790053,9.55245,1.23057,0.165193,9.63146,0.938487,0.023941,9.46866,0.000261953,0.000124054,0.000113853,1.126740558,0.07390386,9.549414822,1.12523,0.07302005,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001744902,0.000584346,0.000171154,1.131889909,0.074885838,9.548300688,1.12523,0.0742171,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001492561,0.000476955,0.000156619,1,
1.1273688,0.079647704,9.549193917,1.12762,0.0790053,9.55006,1.19466,0.129281,9.58118,1.07495,0.0526702,9.52372,0.000108175,8.23E-05,8.79E-05,1.125862098,0.076892492,9.549612986,1.12523,0.0766112,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001795927,0.000570172,0.000176961,1.125978922,0.074604932,9.54877748,1.12283,0.0742171,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001252571,0.000469009,0.000152428,1,
1.1223812,0.079819281,9.5480289,1.12283,0.0790053,9.54767,1.14438,0.107734,9.57161,1.09889,0.0502761,9.52133,7.21E-05,7.87E-05,7.85E-05,1.125800962,0.079847874,9.549215283,1.12283,0.0790053,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001810484,0.000535922,0.000179866,1.123314277,0.076256462,9.549167713,1.12283,0.0766112,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001128634,0.00040801,0.000140718,0,
1.117824678,0.078957404,9.5498205,1.11804,0.0790053,9.55006,1.2593,0.225045,9.61949,0.938487,-0.0119705,9.50936,0.000353065,0.000199507,0.000120544,1.122344148,0.079527999,9.549025114,1.12283,0.0790053,9.55006,1.2593,0.225045,9.63146,0.938487,-0.0670348,9.46866,0.000190495,0.000116886,9.74E-05,1.122722537,0.078126252,9.549147763,1.12044,0.0790053,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001126986,0.000381784,0.000141303,0,
1.118335583,0.080162437,9.54717905,1.11804,0.0813994,9.54767,1.23775,0.122099,9.59555,1.03186,-0.0670348,9.48781,0.000174686,0.000134803,9.25E-05,1.120408238,0.079768074,9.548735169,1.12044,0.0790053,9.55006,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.00014907,0.000108696,9.11E-05,1.122561326,0.079843619,9.54897418,1.12044,0.0790053,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001124775,0.000353156,0.000141974,0,
1.118826283,0.079934995,9.54829225,1.11804,0.0790053,9.54767,1.13959,0.107734,9.57161,1.0965,0.0526702,9.52372,5.14E-05,8.12E-05,7.96E-05,1.118709777,0.079780709,9.548608186,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000131413,0.000108834,9.15E-05,1.120273364,0.079587053,9.548801825,1.12044,0.0790053,9.55006,1.2593,0.225045,9.63146,0.938487,-0.0670348,9.46866,0.000144142,0.000101118,9.33E-05,0,
1.117712883,0.080086621,9.5498964,1.11804,0.0790053,9.55006,1.14438,0.107734,9.5764,1.09171,0.0550643,9.51894,6.30E-05,7.57E-05,8.22E-05,1.117827958,0.079744798,9.548574942,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000125994,0.000108516,9.27E-05,1.118958563,0.079733891,9.548477453,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000115645,9.59E-05,8.88E-05,0,
1.117178033,0.079723516,9.548432017,1.11804,0.0790053,9.54767,1.14677,0.10534,9.57879,1.0941,0.0526702,9.52133,5.75E-05,8.31E-05,9.06E-05,1.117638436,0.079799995,9.548223144,1.11804,0.0790053,9.54767,1.23775,0.122099,9.59555,1.03186,-0.0670348,9.48781,7.71E-05,8.76E-05,8.68E-05,1.117887645,0.07979135,9.548220922,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000102729,9.50E-05,9.00E-05,0,
1.117090283,0.079603812,9.547829433,1.11804,0.0790053,9.54767,1.14199,0.107734,9.5764,1.0941,0.0574584,9.51415,5.51E-05,7.67E-05,8.55E-05,1.117279228,0.079792015,9.548425361,1.11804,0.0790053,9.54767,1.14677,0.110129,9.58118,1.09171,0.0526702,9.51415,5.81E-05,7.73E-05,8.41E-05,1.117228901,0.079905867,9.548294758,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,9.92E-05,9.53E-05,9.17E-05,0,
1.11668755,0.07928859,9.547709717,1.11565,0.0790053,9.54767,1.1372,0.110129,9.58118,1.0965,0.0574584,9.52133,5.85E-05,7.45E-05,8.65E-05,1.116918117,0.079839897,9.548148086,1.11804,0.0790053,9.54767,1.14677,0.110129,9.58118,1.09171,0.0526702,9.51175,5.83E-05,7.59E-05,8.77E-05,1.117037762,0.080059887,9.548490278,1.11804,0.0790053,9.54767,1.23775,0.136464,9.59555,1.01031,-0.0670348,9.48781,7.80E-05,8.39E-05,8.90E-05,0,
1.116180333,0.080114553,9.54839235,1.11565,0.08020235,9.55006,1.13959,0.10534,9.5764,1.0941,0.0526702,9.52133,5.92E-05,7.27E-05,7.77E-05,1.116598264,0.079986202,9.547959897,1.11565,0.0790053,9.54767,1.14677,0.110129,9.58118,1.09171,0.0526702,9.51175,5.74E-05,7.69E-05,8.93E-05,1.116715323,0.080114552,9.548493887,1.11565,0.0790053,9.54767,1.22099,0.136464,9.58118,1.01031,0.0430938,9.51175,6.63E-05,7.74E-05,8.84E-05,0,
1.116659617,0.080222287,9.5466286,1.11565,0.0813994,9.54767,1.1372,0.107734,9.5764,1.0965,0.0550643,9.51175,5.59E-05,7.26E-05,9.83E-05,1.116387472,0.080115217,9.548517178,1.11565,0.0790053,9.54767,1.22099,0.136464,9.58118,1.01031,0.0430938,9.51175,7.11E-05,7.74E-05,9.04E-05,1.116264422,0.080204331,9.54847755,1.11565,0.0790053,9.54767,1.22099,0.136464,9.58118,1.01031,0.0430938,9.51175,6.65E-05,7.69E-05,8.87E-05,0,
1.115793767,0.080964454,9.548767267,1.11565,0.0813994,9.54767,1.14199,0.107734,9.574,1.09171,0.0526702,9.51894,5.70E-05,8.07E-05,9.49E-05,1.116057625,0.08029943,9.548414794,1.11565,0.0813994,9.54767,1.22099,0.136464,9.58118,1.01031,0.0430938,9.51175,7.13E-05,7.63E-05,9.06E-05,1.115878192,0.080357553,9.548226982,1.11565,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51175,7.31E-05,8.14E-05,9.02E-05,0,
1.115913283,0.080497608,9.5517757,1.11565,0.0813994,9.55245,1.22099,0.136464,9.57879,1.01031,0.0430938,9.51654,0.000140056,8.61E-05,8.49E-05,1.115662578,0.080556795,9.548484656,1.11565,0.0813994,9.54767,1.22099,0.136464,9.57879,1.01031,0.0430938,9.51175,7.10E-05,7.62E-05,9.00E-05,1.115450497,0.080496411,9.547998362,1.11565,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51175,7.35E-05,8.09E-05,8.97E-05,0,
1.1151112,0.080709088,9.547215133,1.11565,0.0813994,9.54767,1.13241,0.10534,9.57879,1.0941,0.0550643,9.52133,5.58E-05,6.98E-05,8.57E-05,1.115274286,0.08080751,9.548317717,1.11565,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51175,8.25E-05,8.40E-05,9.36E-05,1.114968915,0.080590179,9.547901417,1.11565,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51175,7.48E-05,8.06E-05,8.95E-05,0,
1.114317267,0.080832782,9.548128883,1.11326,0.0813994,9.54767,1.13959,0.110129,9.57161,1.0941,0.0502761,9.51894,5.49E-05,7.53E-05,8.29E-05,1.114647864,0.080955811,9.548237253,1.11565,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51654,8.28E-05,8.48E-05,9.13E-05,1.114546767,0.080745796,9.54772986,1.11565,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51175,7.51E-05,8.00E-05,9.03E-05,0,
1.113850583,0.081618842,9.547390717,1.11326,0.0813994,9.54767,1.16353,0.138858,9.58118,1.0127,-0.0143646,9.51894,0.000126536,0.000119265,9.85E-05,1.114061314,0.080885318,9.547919372,1.11326,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51654,8.42E-05,8.38E-05,8.92E-05,1.114097128,0.080755372,9.547694733,1.11326,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51175,7.49E-05,8.00E-05,9.19E-05,0,
1.112901083,0.081112092,9.546145817,1.11326,0.0813994,9.54527,1.1348,0.10534,9.574,1.08931,0.0526702,9.52133,5.62E-05,7.78E-05,8.25E-05,1.113486778,0.080943176,9.546955781,1.11326,0.0813994,9.54767,1.16353,0.138858,9.58118,1.0127,-0.0143646,9.51654,7.03E-05,8.12E-05,8.75E-05,1.113599575,0.080693924,9.548104503,1.11326,0.0813994,9.54767,1.22099,0.138858,9.58836,1.01031,-0.0143646,9.51654,7.47E-05,8.08E-05,9.10E-05,0,
1.112274467,0.080541499,9.546859983,1.11326,0.0790053,9.54767,1.13959,0.112523,9.57161,1.09171,0.0550643,9.52133,6.33E-05,7.44E-05,8.18E-05,1.112915569,0.080860048,9.547093439,1.11326,0.0813994,9.54767,1.16353,0.138858,9.58118,1.0127,-0.0143646,9.51654,6.97E-05,8.19E-05,8.91E-05,1.113031385,0.08049721,9.54866351,1.11326,0.0813994,9.54767,1.22099,0.138858,9.59076,1.01031,-0.0143646,9.51654,7.50E-05,8.09E-05,9.81E-05,0,
1.112466067,0.080844755,9.54599415,1.11326,0.0813994,9.54527,1.13241,0.110129,9.57161,1.0941,0.0550643,9.51654,5.91E-05,7.08E-05,9.11E-05,1.112476706,0.080655885,9.547526342,1.11326,0.0813994,9.54767,1.16353,0.138858,9.58836,1.0127,-0.0143646,9.51654,6.99E-05,8.28E-05,9.10E-05,1.11251429,0.080353564,9.548552198,1.11326,0.0813994,9.54767,1.16353,0.138858,9.59076,1.0127,-0.0143646,9.51654,6.62E-05,7.97E-05,9.77E-05,0,
1.11168395,0.080210319,9.548041083,1.11086,0.08020235,9.54767,1.1372,0.10534,9.5764,1.08213,0.0526702,9.51894,5.40E-05,7.32E-05,9.41E-05,1.111853586,0.080218963,9.548687444,1.11086,0.0813994,9.54767,1.13959,0.112523,9.59076,1.08213,0.0502761,9.51654,5.83E-05,7.62E-05,0.000102714,1.111970068,0.080228273,9.54859848,1.11326,0.0813994,9.54767,1.16353,0.138858,9.59076,1.0127,-0.0143646,9.51654,6.67E-05,8.06E-05,9.65E-05,0,
1.111684083,0.079607804,9.5507263,1.11086,0.0790053,9.55006,1.13001,0.107734,9.58836,1.08931,0.0550643,9.51654,5.77E-05,7.96E-05,8.35E-05,1.111493794,0.07987714,9.549440239,1.11086,0.0790053,9.55006,1.13959,0.112523,9.59076,1.08213,0.047882,9.51654,5.85E-05,7.53E-05,0.000102405,1.111510018,0.080124928,9.548749302,1.11086,0.0790053,9.54767,1.16353,0.138858,9.59076,1.0127,-0.0143646,9.51654,6.62E-05,8.00E-05,9.63E-05,0,
1.110111867,0.078997309,9.554357333,1.11086,0.0790053,9.55245,1.13241,0.102946,9.59076,1.08692,0.0502761,9.52372,5.53E-05,7.90E-05,0.000130363,1.111059547,0.079696252,9.549576567,1.11086,0.0790053,9.55006,1.1372,0.112523,9.59076,1.08213,0.047882,9.51654,5.86E-05,7.58E-05,0.000100506,1.111015653,0.079894696,9.548996678,1.11086,0.0790053,9.54767,1.13959,0.112523,9.59076,1.08213,0.047882,9.51654,5.94E-05,7.48E-05,9.43E-05,0,
1.110742333,0.079061152,9.550662583,1.11086,0.0790053,9.55006,1.1372,0.10534,9.5764,1.08931,0.047882,9.51654,5.81E-05,7.25E-05,8.66E-05,1.110601331,0.079522015,9.550183725,1.11086,0.0790053,9.55006,1.1372,0.112523,9.59076,1.08213,0.047882,9.51654,5.72E-05,7.54E-05,9.63E-05,1.110691258,0.079817686,9.54921015,1.11086,0.0790053,9.55006,1.13959,0.112523,9.59076,1.08213,0.047882,9.51175,5.94E-05,7.45E-05,9.47E-05,0,
1.109668983,0.079456176,9.54767795,1.10847,0.0790053,9.54767,1.1372,0.112523,9.574,1.08692,0.0502761,9.52133,6.20E-05,7.80E-05,7.40E-05,1.110138494,0.079373049,9.550487625,1.11086,0.0790053,9.55006,1.1372,0.112523,9.59076,1.08453,0.047882,9.51654,5.83E-05,7.45E-05,9.30E-05,1.110525255,0.079822873,9.549131545,1.11086,0.0790053,9.55006,1.14677,0.112523,9.59076,1.07734,0.047882,9.51175,6.04E-05,7.52E-05,9.63E-05,0,
1.109716767,0.079799332,9.5496371,1.11086,0.0790053,9.55006,1.13241,0.10534,9.574,1.08931,0.0574584,9.52851,5.26E-05,6.98E-05,8.09E-05,1.109800669,0.079495414,9.550079997,1.11086,0.0790053,9.55006,1.1372,0.112523,9.59076,1.08213,0.047882,9.51175,5.80E-05,7.43E-05,9.55E-05,1.110270293,0.079793745,9.549184595,1.11086,0.0790053,9.55006,1.14677,0.112523,9.59076,1.07734,0.047882,9.51175,5.98E-05,7.61E-05,9.58E-05,0,
1.108906933,0.079316523,9.549864483,1.10847,0.0790053,9.55006,1.13001,0.10534,9.57161,1.08453,0.0550643,9.51654,5.98E-05,6.84E-05,7.95E-05,1.109884431,0.079761424,9.548699431,1.11086,0.0790053,9.54767,1.14677,0.112523,9.5764,1.07734,0.047882,9.51175,6.15E-05,7.47E-05,8.72E-05,1.110040047,0.079838434,9.548977917,1.11086,0.0790053,9.55006,1.14677,0.112523,9.59076,1.07734,0.0454879,9.51175,6.02E-05,7.68E-05,9.51E-05,0,
1.109657133,0.080341992,9.548280533,1.10847,0.0813994,9.54767,1.13001,0.10534,9.57161,1.08213,0.0502761,9.51175,5.89E-05,7.71E-05,9.43E-05,1.109746783,0.080010144,9.548009775,1.11086,0.0790053,9.54767,1.14677,0.112523,9.5764,1.07734,0.0502761,9.51175,6.12E-05,7.58E-05,8.72E-05,1.109980583,0.08002677,9.548475177,1.11086,0.0790053,9.54767,1.14677,0.112523,9.59076,1.07734,0.0454879,9.51175,6.01E-05,7.66E-05,9.53E-05,0,
1.110614433,0.080593371,9.546073933,1.11086,0.0790053,9.54527,1.14677,0.110129,9.57161,1.07734,0.0526702,9.51654,7.60E-05,8.11E-05,9.41E-05,1.109698867,0.080210317,9.547725833,1.11086,0.0790053,9.54767,1.14677,0.110129,9.5764,1.07734,0.0454879,9.51175,6.08E-05,7.62E-05,8.86E-05,1.109802225,0.080170814,9.547921365,1.11086,0.0790053,9.54767,1.17071,0.112523,9.5764,1.07256,0.0454879,9.51175,6.29E-05,7.68E-05,8.68E-05,0,
1.10991645,0.08055347,9.54652465,1.11086,0.0813994,9.54767,1.1372,0.10534,9.5764,1.08692,0.0574584,9.51894,5.71E-05,7.97E-05,8.88E-05,1.109927647,0.080492288,9.547069467,1.11086,0.0813994,9.54767,1.14677,0.110129,9.5764,1.07734,0.0454879,9.51175,6.21E-05,7.72E-05,8.80E-05,1.109653802,0.080307278,9.547614905,1.10847,0.0813994,9.54767,1.17071,0.112523,9.5764,1.07256,0.0454879,9.51175,6.36E-05,7.71E-05,8.48E-05,0,
1.109381483,0.080657212,9.5459743,1.10847,0.0813994,9.54527,1.1372,0.107734,9.56921,1.08453,0.0454879,9.51654,5.95E-05,8.02E-05,7.87E-05,1.109831206,0.08067916,9.546895256,1.11086,0.0813994,9.54767,1.17071,0.110129,9.5764,1.07256,0.0454879,9.51175,6.58E-05,7.93E-05,8.78E-05,1.109564815,0.080465687,9.547458495,1.10847,0.0813994,9.54767,1.17071,0.110129,9.5764,1.07256,0.0454879,9.51175,6.29E-05,7.61E-05,8.60E-05,0,
1.11108945,0.081491158,9.5456989,1.11086,0.0813994,9.54527,1.1348,0.10534,9.56921,1.08931,0.0526702,9.52372,5.86E-05,7.50E-05,7.96E-05,1.1097647,0.080693126,9.546781497,1.11086,0.0813994,9.54767,1.17071,0.110129,9.5764,1.07256,0.0454879,9.51654,6.71E-05,7.92E-05,8.44E-05,1.10947344,0.080537909,9.547238247,1.10847,0.0813994,9.54767,1.17071,0.110129,9.57879,1.07256,0.0454879,9.51175,6.32E-05,7.63E-05,8.66E-05,0,
1.108328283,0.080437756,9.548819217,1.10847,0.0813994,9.55006,1.17071,0.110129,9.5764,1.07256,0.0526702,9.52372,8.09E-05,8.25E-05,8.34E-05,1.109458814,0.080767609,9.54678815,1.10847,0.0813994,9.54767,1.17071,0.110129,9.5764,1.07256,0.0454879,9.51654,6.34E-05,7.71E-05,8.26E-05,1.109377683,0.08066679,9.546853202,1.10847,0.0813994,9.54767,1.17071,0.110129,9.57879,1.07256,0.0454879,9.51175,6.36E-05,7.75E-05,8.71E-05,0,
1.1092581,0.080425786,9.547597983,1.10847,0.0813994,9.54767,1.13241,0.102946,9.574,1.08213,0.0526702,9.52133,6.63E-05,7.65E-05,7.50E-05,1.109273242,0.080762289,9.546939811,1.10847,0.0813994,9.54767,1.17071,0.110129,9.57879,1.07256,0.0454879,9.51654,6.31E-05,7.59E-05,8.32E-05,1.109170168,0.080766943,9.546979665,1.10847,0.0813994,9.54767,1.17071,0.110129,9.57879,1.07256,0.0454879,9.51654,6.41E-05,7.71E-05,8.62E-05,0,
1.108779117,0.08104027,9.54611385,1.10847,0.0813994,9.54767,1.1348,0.102946,9.574,1.08453,0.0574584,9.51894,5.38E-05,6.88E-05,8.35E-05,1.109034556,0.080753643,9.546946433,1.10847,0.0813994,9.54767,1.17071,0.110129,9.57879,1.07256,0.0502761,9.51654,6.38E-05,7.62E-05,8.54E-05,1.108902867,0.080684347,9.54712528,1.10847,0.0813994,9.54767,1.17071,0.110129,9.57879,1.07256,0.0454879,9.51654,6.24E-05,7.68E-05,8.47E-05,0,
1.108803017,0.08052155,9.547434617,1.10847,0.0813994,9.54767,1.13001,0.10534,9.57879,1.08692,0.0502761,9.52133,5.51E-05,7.23E-05,9.21E-05,1.108449978,0.080729037,9.547587478,1.10847,0.0813994,9.54767,1.17071,0.110129,9.57879,1.07256,0.0502761,9.51654,6.34E-05,7.59E-05,8.60E-05,1.108624763,0.080705495,9.547086198,1.10847,0.0813994,9.54767,1.17071,0.110129,9.57879,1.07256,0.0454879,9.51654,6.31E-05,7.66E-05,8.51E-05,0,
1.107949367,0.080605338,9.546014033,1.10847,0.08020235,9.54527,1.13241,0.107734,9.57879,1.08213,0.0574584,9.51654,6.25E-05,8.19E-05,9.22E-05,1.1083855,0.080617312,9.547372622,1.10847,0.0813994,9.54767,1.13959,0.107734,9.57879,1.08213,0.0502761,9.51654,6.00E-05,7.51E-05,8.49E-05,1.108253318,0.08072385,9.547445677,1.10847,0.0813994,9.54767,1.17071,0.110129,9.57879,1.07256,0.0502761,9.4926,6.36E-05,7.62E-05,8.78E-05,0,
1.107581983,0.081343522,9.549545167,1.10847,0.0813994,9.55006,1.13001,0.107734,9.574,1.08692,0.0502761,9.51894,6.04E-05,7.33E-05,8.03E-05,1.108031719,0.080673839,9.547128597,1.10847,0.0813994,9.54767,1.13959,0.107734,9.57879,1.08213,0.0502761,9.51654,5.94E-05,7.53E-05,8.81E-05,1.107659595,0.080590179,9.547720578,1.10847,0.0813994,9.54767,1.17071,0.110129,9.57879,1.07256,0.0502761,9.4926,6.31E-05,7.60E-05,8.87E-05,0,
1.107941417,0.079767406,9.547530083,1.10847,0.0790053,9.54767,1.13959,0.102946,9.56921,1.08453,0.0550643,9.51894,6.02E-05,7.69E-05,7.89E-05,1.107513039,0.080640588,9.547704469,1.10847,0.0813994,9.54767,1.13959,0.107734,9.57879,1.08213,0.0502761,9.4926,6.06E-05,7.64E-05,9.17E-05,1.107396237,0.080564243,9.547641955,1.10847,0.0813994,9.54767,1.14917,0.110129,9.57879,1.08213,0.0502761,9.4926,6.19E-05,7.56E-05,8.90E-05,0,
1.107135417,0.080764949,9.546133833,1.10607,0.0813994,9.54527,1.1372,0.10534,9.5764,1.08692,0.0574584,9.51654,6.28E-05,7.76E-05,9.27E-05,1.106904572,0.080579405,9.547873353,1.10607,0.0813994,9.54767,1.13959,0.110129,9.57879,1.08213,0.0502761,9.4926,6.11E-05,7.66E-05,9.16E-05,1.149573452,0.068527911,9.541078542,1.10847,0.0790053,9.54767,3.97181,1.28324,9.70089,0.684712,-0.435726,9.04012,0.022550152,0.002738993,0.000759406,0,
1.105667033,0.080840761,9.549569083,1.10607,0.0813994,9.55006,1.12762,0.10534,9.57879,1.08453,0.0574584,9.4926,5.75E-05,7.59E-05,0.000102551,1.106528794,0.080508248,9.548209844,1.10607,0.0813994,9.54767,1.14917,0.110129,9.57879,1.08213,0.0502761,9.4926,6.16E-05,7.61E-05,9.01E-05,1.209394772,0.050674718,9.531761868,1.10847,0.0790053,9.54527,3.97181,1.28324,9.70089,0.684712,-0.435726,9.04012,0.049902452,0.005171803,0.001451353,0,
